paradigm,subject,fold,permute_k,split,calib_size,seed,n_val,baseline_auc,status,accepted,adapted_auc,deployed_auc,delta_auc,internal_val_auc,best_epoch
als,1,version_33,0,temporal_array,24,46,6,0.6218434155766944,ungateable,,,0.6218434155766944,0.0,,
als,1,version_33,0,temporal_array,48,42,12,0.6216105198970898,ok,1,0.6196462878813191,0.6196462878813191,-0.0019642320157706727,0.9,11
als,1,version_33,0,temporal_array,48,43,12,0.6216105198970898,ok,1,0.6215175916335327,0.6215175916335327,-9.29282635571127e-05,0.55,0
als,1,version_33,0,temporal_array,48,44,12,0.6216105198970898,ok,1,0.6173178606034282,0.6173178606034282,-0.004292659293661627,0.5,6
als,1,version_33,0,temporal_array,48,45,12,0.6216105198970898,ok,1,0.6190989508503457,0.6190989508503457,-0.0025115690467441,0.55,3
als,1,version_33,0,temporal_array,48,46,12,0.6216105198970898,ok,0,0.6215923518994955,0.6216105198970898,0.0,0.7999999999999999,0
als,1,version_33,0,temporal_array,96,42,24,0.622976086659143,ok,0,0.6222098252453746,0.622976086659143,0.0,0.4125,0
als,1,version_33,0,temporal_array,96,43,24,0.622976086659143,ok,0,0.6222213672583017,0.622976086659143,0.0,0.4625,0
als,1,version_33,0,temporal_array,96,44,24,0.622976086659143,ok,0,0.6220319927499061,0.622976086659143,0.0,0.6375000000000001,0
als,1,version_33,0,temporal_array,96,45,24,0.622976086659143,ok,0,0.6225052152799152,0.622976086659143,0.0,0.625,2
als,1,version_33,0,temporal_array,96,46,24,0.622976086659143,ok,1,0.6154720683287166,0.6154720683287166,-0.007504018330426354,0.2625,10
als,1,version_33,0,temporal_array,240,42,60,0.6244354912764004,ok,0,0.6234527089072543,0.6244354912764004,0.0,0.63,0
als,1,version_33,0,temporal_array,240,43,60,0.6244354912764004,ok,0,0.6227098255280074,0.6244354912764004,0.0,0.518,0
als,1,version_33,0,temporal_array,240,44,60,0.6244354912764004,ok,1,0.6226891643709824,0.6226891643709824,-0.001746326905417983,0.7840000000000001,42
als,1,version_33,0,temporal_array,240,45,60,0.6244354912764004,ok,1,0.6227249770431588,0.6227249770431588,-0.0017105142332416445,0.6100000000000001,0
als,1,version_33,0,temporal_array,240,46,60,0.6244354912764004,ok,0,0.6186485307621671,0.6244354912764004,0.0,0.604,15
als,1,version_33,0,temporal_array,480,42,120,0.6226625910509885,ok,1,0.6267099375650365,0.6267099375650365,0.0040473465140479226,0.5175000000000001,32
als,1,version_33,0,temporal_array,480,43,120,0.6226625910509885,ok,0,0.618407388137357,0.6226625910509885,0.0,0.6445000000000001,0
